"Date","Session Id","Client","Object Type","Specification","Mountpoint","Description","Status","Mode","Start Time","End Time","Duration","size","protection"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73845:1095494774:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:06:15","02/01/22 10:09:51","0:03","2106368","02/15/22 10:09:51"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73846:1095494790:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:06:31","02/01/22 10:10:09","0:03","6934272","02/15/22 10:10:09"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73847:1095494995:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:09:55","02/01/22 10:13:16","0:03","3818496","02/15/22 10:13:16"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73848:1095495020:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:10:20","02/01/22 10:13:25","0:03","430080","02/15/22 10:13:25"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73849:1095495205:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:13:26","02/01/22 10:16:32","0:03","1138944","02/15/22 10:16:32"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73850:1095495209:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:13:29","02/01/22 10:16:38","0:03","458752","02/15/22 10:16:38"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73851:1095495404:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:16:44","02/01/22 10:19:43","0:02","231168","02/15/22 10:19:43"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73852:1095495404:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:16:44","02/01/22 10:19:43","0:02","1627392","02/15/22 10:19:43"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73853:1095495589:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:19:49","02/01/22 10:22:57","0:03","4858368","02/15/22 10:22:57"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73854:1095495589:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:19:50","02/01/22 10:22:58","0:03","4192000","02/15/22 10:22:58"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73855:1095495785:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:23:05","02/01/22 10:26:01","0:02","719360","02/15/22 10:26:01"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73856:1095495785:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:23:05","02/01/22 10:26:00","0:02","640000","02/15/22 10:26:00"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73857:1095495970:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:26:10","02/01/22 10:29:07","0:02","914432","02/15/22 10:29:07"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73858:1095495970:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:26:10","02/01/22 10:29:02","0:02","613632","02/15/22 10:29:02"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73859:1095496155:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:29:15","02/01/22 10:31:52","0:02","720128","02/15/22 10:31:52"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73860:1095496155:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:29:15","02/01/22 10:33:02","0:03","979712","02/15/22 10:33:02"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73861:1095496321:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:32:01","02/01/22 10:35:02","0:03","314880","02/15/22 10:35:02"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73862:1095496386:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:33:06","02/01/22 10:35:35","0:02","723968","02/15/22 10:35:35"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73863:1095496511:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:35:11","02/01/22 10:37:58","0:02","560384","02/15/22 10:37:58"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73864:1095496546:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:35:47","02/01/22 10:38:21","0:02","1373952","02/15/22 10:38:21"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73865:1095496682:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:38:02","02/01/22 10:38:06","0:00","48640","02/15/22 10:38:06"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73866:1095496713:1>.dbf","Oracle8","Completed","full","02/01/22 10:38:33","02/01/22 10:40:41","0:02","17756928","02/15/22 10:40:41"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73867:1095496713:1>.dbf","Oracle8","Completed","full","02/01/22 10:38:33","02/01/22 10:39:44","0:01","10390528","02/15/22 10:39:44"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73868:1095496788:1>.dbf","Oracle8","Completed","full","02/01/22 10:39:48","02/01/22 10:40:10","0:00","3297792","02/15/22 10:40:10"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON<ACSPRD_73869:1095496853:1>.dbf","Oracle8","Completed","incr1","02/01/22 10:40:54","02/01/22 10:40:54","0:00","29952","02/15/22 10:40:54"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","c-2214226400-20220201-02","Oracle8","Completed","incr1","02/01/22 10:41:01","02/01/22 10:41:02","0:00","29952","02/15/22 10:41:02"
"02-02-2022","2022/02/01-34","ustxacsdblp02p.apll.com","BAR","Oracle8 APLL_ORACLE_USTXACSDBLP02P_ACSPRD_DB_ON","ACSPRD DP Managed Control File Backup","Oracle8","Completed","full","02/01/22 10:41:26","02/01/22 10:41:26","0:00","29680","02/15/22 10:41:26"
"02-02-2022","2022/02/01-35","d1dal710.apll.com","BAR","VEAgent APLL_VADP_USDC1VCTMSWP01V_OFF_0100","usdc1vctmswp01v.apll.com/APLL_USDC1/APLL_Prod/D1DAL710[503f72b5-a33e-b1cc-6976-6585941432e5]","VEAgent","Failed","full","02/01/22 09:39:40","02/01/22 09:39:40","0:00","0","03/10/22 09:39:40"
"02-02-2022","2022/02/01-35","d1dal713.apll.com","BAR","VEAgent APLL_VADP_USDC1VCTMSWP01V_OFF_0100","usdc1vctmswp01v.apll.com/APLL_USDC1/APLL_Prod/D1DAL713[503f2fde-ab00-4be3-196a-8de906accded]","VEAgent","Completed","full","02/01/22 09:40:38","02/01/22 09:51:47","0:11","73596941","03/10/22 09:51:47"
"02-02-2022","2022/02/01-36","ustxacsaplp05v.apll.com","WinFS","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/?/Volume{b3bb576e-6c84-11e7-80ba-806e6f6e6963}","ustxacsaplp05v.apll.com [\\?\Volume{b3bb576e-6c84-11e7-80ba-806e6f6e6963}\]","Completed","incr","02/01/22 10:00:07","02/01/22 10:01:31","0:01","24","03/03/22 10:01:31"
"02-02-2022","2022/02/01-36","ustxacsapwp01p.apllacs.com","WinFS","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/CONFIGURATION","ustxacsapwp01p.apllacs.com [/CONFIGURATION]","Completed","incr","02/01/22 10:00:07","02/01/22 10:06:44","0:06","19786991","03/03/22 10:06:44"
"02-02-2022","2022/02/01-36","ustxacsaplp05v.apll.com","WinFS","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/CONFIGURATION","ustxacsaplp05v.apll.com [/CONFIGURATION]","Completed","incr","02/01/22 10:00:07","02/01/22 10:04:47","0:04","9688009","03/03/22 10:04:47"
"02-02-2022","2022/02/01-36","ustxacsapwp01p.apllacs.com","WinFS","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/C","ustxacsapwp01p.apllacs.com [/C]","Completed","incr","02/01/22 10:00:07","02/01/22 10:05:36","0:05","3662613","03/03/22 10:05:36"
"02-02-2022","2022/02/01-36","ustxacsaplp05v.apll.com","WinFS","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/C","ustxacsaplp05v.apll.com [/C]","Completed","incr","02/01/22 10:00:07","02/01/22 10:06:02","0:05","1483875","03/03/22 10:06:02"
"02-02-2022","2022/02/01-36","ustxacsdblp02p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/db/app/oracle/12c/1212","ustxacsdblp02p.apll.com [/db/app/oracle/12c/1212]","Completed","incr","02/01/22 10:00:08","02/01/22 10:02:22","0:02","2018773","03/03/22 10:02:22"
"02-02-2022","2022/02/01-36","ustxacsdblp01p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/var/log/audit","ustxacsdblp01p.apll.com [/var/log/audit]","Completed","incr","02/01/22 10:00:08","02/01/22 10:01:34","0:01","15360","03/03/22 10:01:34"
"02-02-2022","2022/02/01-36","ustxacsdblp02p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/db/oradump/122","ustxacsdblp02p.apll.com [/db/oradump/122]","Completed","incr","02/01/22 10:00:09","02/01/22 10:02:29","0:02","52040","03/03/22 10:02:29"
"02-02-2022","2022/02/01-36","ustxacsdblp01p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/home","ustxacsdblp01p.apll.com [/home]","Completed","incr","02/01/22 10:00:08","02/01/22 10:06:51","0:06","196","03/03/22 10:06:51"
"02-02-2022","2022/02/01-36","ustxacsdblp02p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/var/log/audit","ustxacsdblp02p.apll.com [/var/log/audit]","Completed","incr","02/01/22 10:00:09","02/01/22 10:01:40","0:01","10314","03/03/22 10:01:40"
"02-02-2022","2022/02/01-36","ustxacsdblp01p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/boot","ustxacsdblp01p.apll.com [/boot]","Completed","incr","02/01/22 10:00:09","02/01/22 10:01:32","0:01","25","03/03/22 10:01:32"
"02-02-2022","2022/02/01-36","ustxacsdblp02p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/db/acsprd/arc","ustxacsdblp02p.apll.com [/db/acsprd/arc]","Completed","incr","02/01/22 10:00:09","02/01/22 10:01:48","0:01","9","03/03/22 10:01:48"
"02-02-2022","2022/02/01-36","ustxacsdblp01p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/u01","ustxacsdblp01p.apll.com [/u01]","Completed","incr","02/01/22 10:00:09","02/01/22 10:01:33","0:01","5279","03/03/22 10:01:33"
"02-02-2022","2022/02/01-36","ustxacsdblp01p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/var","ustxacsdblp01p.apll.com [/var]","Completed","incr","02/01/22 10:00:10","02/01/22 10:06:54","0:06","142227","03/03/22 10:06:54"
"02-02-2022","2022/02/01-36","ustxacsdblp01p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/","ustxacsdblp01p.apll.com [/]","Completed","incr","02/01/22 10:00:10","02/01/22 10:01:35","0:01","10555","03/03/22 10:01:35"
"02-02-2022","2022/02/01-36","ustxacsdblp02p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/db/rmanfs1","ustxacsdblp02p.apll.com [/db/rmanfs1]","Completed","incr","02/01/22 10:00:10","02/01/22 10:02:30","0:02","458","03/03/22 10:02:30"
"02-02-2022","2022/02/01-36","ustxacsdblp02p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/db/exports","ustxacsdblp02p.apll.com [/db/exports]","Completed","incr","02/01/22 10:00:10","02/01/22 10:01:50","0:01","126","03/03/22 10:01:50"
"02-02-2022","2022/02/01-36","ustxacsdblp02p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/home","ustxacsdblp02p.apll.com [/home]","Completed","incr","02/01/22 10:00:10","02/01/22 10:01:42","0:01","2331","03/03/22 10:01:42"
"02-02-2022","2022/02/01-36","ustxacsdblp02p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/boot","ustxacsdblp02p.apll.com [/boot]","Completed","incr","02/01/22 10:00:10","02/01/22 10:02:32","0:02","25","03/03/22 10:02:32"
"02-02-2022","2022/02/01-36","ustxacsdblp02p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/var","ustxacsdblp02p.apll.com [/var]","Completed","incr","02/01/22 10:00:10","02/01/22 10:02:18","0:02","835592","03/03/22 10:02:18"
"02-02-2022","2022/02/01-36","ustxacsdblp02p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/u01","ustxacsdblp02p.apll.com [/u01]","Completed","incr","02/01/22 10:00:10","02/01/22 10:04:30","0:04","10205087","03/03/22 10:04:30"
"02-02-2022","2022/02/01-36","ustxacsdblp02p.apll.com","FileSystem","USPLSDP016_APLL_ACS123_30D_PART3_OFF","/","ustxacsdblp02p.apll.com [/]","Completed","incr","02/01/22 10:00:10","02/01/22 10:02:34","0:02","12488","03/03/22 10:02:34"
"02-02-2022","2022/02/01-38","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG","RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG<RCSHMOR_12319:1095505220:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:24","02/01/22 11:00:30","0:00","418560","03/03/22 11:00:30"
"02-02-2022","2022/02/01-38","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG","RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG<RCSHMOR_12321:1095505220:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:26","02/01/22 11:00:28","0:00","256","03/03/22 11:00:28"
"02-02-2022","2022/02/01-38","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG","RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG<RCSHMOR_12320:1095505220:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:26","02/01/22 11:00:31","0:00","396288","03/03/22 11:00:31"
"02-02-2022","2022/02/01-38","usplsrcsh558.rcu.svcs.entsvcs.net","BAR","Oracle8 RCU_ORA_USPLSRCSH558_RCSHMOR_ON_2130_LOG","RCSHMOR DP Managed Control File Backup","Oracle8","Completed","full","02/01/22 11:00:46","02/01/22 11:00:46","0:00","18832","03/03/22 11:00:46"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73800:1095415294:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:05:35","0:05","14764544","03/10/22 11:05:35"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73801:1095415294:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:03:31","0:03","12375296","03/10/22 11:03:31"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73802:1095415399:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:03:35","0:03","768","03/10/22 11:03:35"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73803:1095415414:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:05:39","0:05","29952","03/10/22 11:05:39"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","c-2214226400-20220131-03","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:05:44","0:05","29952","03/10/22 11:05:44"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","ACSPRD DP Managed Control File Backup","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:05:49","0:05","29680","03/10/22 11:05:49"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73805:1095429697:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:08:18","0:08","12710656","03/10/22 11:08:18"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73806:1095429697:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:05:32","0:05","10140672","03/10/22 11:05:32"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73807:1095429792:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:05:36","0:05","8192","03/10/22 11:05:36"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73808:1095429808:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:08:22","0:08","29952","03/10/22 11:08:22"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","c-2214226400-20220131-04","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:08:27","0:08","29952","03/10/22 11:08:27"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","ACSPRD DP Managed Control File Backup","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:08:32","0:08","29680","03/10/22 11:08:32"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73810:1095444091:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:13","02/01/22 11:12:12","0:11","18979840","03/10/22 11:12:12"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73811:1095444091:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:08:06","0:07","13669376","03/10/22 11:08:06"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73812:1095444247:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:12:16","0:12","29952","03/10/22 11:12:16"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","c-2214226400-20220131-05","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:12:21","0:12","29952","03/10/22 11:12:21"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","ACSPRD DP Managed Control File Backup","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:12:25","0:12","29680","03/10/22 11:12:25"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73815:1095458494:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:14:49","0:14","12284928","03/10/22 11:14:49"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73814:1095458494:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:10:36","0:10","14211328","03/10/22 11:10:36"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73816:1095458610:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:14:54","0:14","29952","03/10/22 11:14:54"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","c-2214226400-20220131-06","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:14:58","0:14","29952","03/10/22 11:14:58"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","ACSPRD DP Managed Control File Backup","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:15:03","0:14","29680","03/10/22 11:15:03"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73818:1095472893:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:17:26","0:17","12282368","03/10/22 11:17:26"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73819:1095472893:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:12:32","0:12","10878976","03/10/22 11:12:32"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","APLL_ORACLE_USTXACSDBLP02P_ACSPRD_ARCH<ACSPRD_73820:1095472988:1>.dbf","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:17:30","0:17","29952","03/10/22 11:17:30"
"02-02-2022","2022/02/01-39","ustxacsdblp02p.apll.com","BAR","USPLSDP016_APLL_ACS123_30D_PART4_OFF","c-2214226400-20220201-00","Oracle8","Completed","full","02/01/22 11:00:14","02/01/22 11:17:35","0:17","29952","03/10/22 11:17:35"
