Server,Domain Name,Media Server,Group,Schedule,Client,Job,Proxy,Status,Error Code,Error Code Summary,Status Code,Status Code Summary,Level,Size (TB),Files,Num Files Not Backed Up,Ran In Window,Time Out Of Window (day),Out Of Window Reason,Started,Finished,Duration (day),Throughput (MB/sec),Retention (week),Expires,Owner,Valid Level,Valid Retention,Compliant,Policy Used,Effective Path,Plugin Name,Bytes Modified Sent (GB),Bytes Modified Not Sent (TB),Parent Job Id
zgbmab06,/UK/UTC/Maidstone_2136,zgbmab06,UTC-ServerFile-S20-RD30,S20,zgbmaa1c.eu.corp.utc.com,Windows File System-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,3166335,0,True,,,12/25/21 8:39 PM,12/25/21 10:44 PM,2 hours 4 minutes,0.003,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows File System,0.021,0.001,
zgbmab06,/UK/UTC/Maidstone_2136,zgbmab06,UTC-ServerFile-S20-RD30,S20,zgbmaa1c.eu.corp.utc.com,Windows VSS-ALL,,success,10010,Command completed but with open file errors,30005,Activity completed with exceptions.,Full,0.001,321920,1,True,,,12/25/21 8:00 PM,12/25/21 8:39 PM,39 minutes 47 seconds,0.571,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows VSS,1.33,0.002,
zgbmab06,/UK/UTC/Maidstone_2136,zgbmab06,UTC-ServerFile-S20-RD30,S20,zgbmaw04.utcain.com,Windows File System-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,248610,0,True,,,12/25/21 8:00 PM,12/25/21 8:13 PM,13 minutes 54 seconds,0.17,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows File System,0.138,0.002,
zgbmab06,/UK/UTC/Maidstone_2136,zgbmab06,UTC-ServerFile-S20-RD30,S20,zgbmaw04.utcain.com,Windows VSS-ALL,,failed,10007,Command failed: Miscellaneous error,30999,Activity failed - client error(s).,Full,0,0,0,True,,,12/25/21 8:13 PM,12/25/21 8:14 PM,8 seconds,0,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows VSS,0,0,
zgbmab06,/IT/Rome_2318,zgbmab06,UTC-ServerFile-S20-RD30-EUPOD,S20,qitraa02.eu.corp.utc.com,Linux File System-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,379089,0,True,,,12/25/21 8:00 PM,12/25/21 8:12 PM,12 minutes 40 seconds,0.137,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Linux File System,0.101,0,
zgbmab06,/IT/Rome_2318,zgbmab06,UTC-ServerFile-S20-RD30-EUPOD,S20,ritria02.eu.corp.utc.com,Linux File System-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,282109,0,True,,,12/25/21 8:00 PM,12/25/21 8:12 PM,12 minutes 10 seconds,0.082,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Linux File System,0.059,0.002,
zgbmab06,/IT/Rome_2318,zgbmab06,UTC-ServerFile-S20-RD30-EUPOD,S20,ritria03.utcain.com,Windows File System-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,902069,0,True,,,12/25/21 8:31 PM,12/25/21 8:52 PM,21 minutes 9 seconds,0.018,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows File System,0.023,0.001,
zgbmab06,/IT/Rome_2318,zgbmab06,UTC-ServerFile-S20-RD30-EUPOD,S20,ritria03.utcain.com,Windows VSS-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,324022,0,True,,,12/25/21 8:00 PM,12/25/21 8:31 PM,31 minutes 8 seconds,0.549,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows VSS,1.002,0.001,
zgbmab06,/IT/Rome_2318,zgbmab06,UTC-ServerFile-S20-RD30-EUPOD,S20,ritria04.utcain.com,Linux File System-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,139214,0,True,,,12/25/21 8:00 PM,12/25/21 8:05 PM,5 minutes 13 seconds,0.042,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Linux File System,0.013,0,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbhha01.goodrich.root.local,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 9:34 PM,12/25/21 9:53 PM,19 minutes 44 seconds,0.198,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.229,0.693,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbhha02,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:45 PM,12/25/21 9:27 PM,41 minutes 48 seconds,0.175,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.428,1.052,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbhha05,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:57 PM,12/25/21 9:20 PM,23 minutes 0 seconds,0.163,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.22,1.117,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbhha06,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:08 PM,12/25/21 8:43 PM,34 minutes 52 seconds,0.208,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.425,0.313,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbhhw01.goodrich.root.local,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:01 PM,12/25/21 8:37 PM,36 minutes 7 seconds,0.18,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.382,0.204,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa0c,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:34 PM,34 minutes 1 second,0.285,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.567,0.116,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa0e,Linux VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:52 PM,12/25/21 8:57 PM,4 minutes 53 seconds,0.167,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Linux VMware Image,0.048,0.263,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa17,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:37 PM,12/25/21 9:07 PM,29 minutes 42 seconds,0.795,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,1.383,0.318,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa18,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 9:11 PM,12/25/21 9:40 PM,28 minutes 28 seconds,1.017,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,1.697,0.317,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa19,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 9:19 PM,12/25/21 9:45 PM,26 minutes 4 seconds,0.616,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.942,0.191,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa1a,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,0,0,True,,,12/25/21 9:39 PM,12/25/21 10:08 PM,29 minutes 46 seconds,1.061,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,1.851,0.072,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa1b,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:01 PM,12/25/21 8:39 PM,38 minutes 55 seconds,0.38,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.867,0.075,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa1c,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:34 PM,12/25/21 9:06 PM,31 minutes 31 seconds,0.557,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,1.028,0.075,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa1d,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 9:27 PM,12/25/21 9:53 PM,25 minutes 34 seconds,0.632,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.946,0.075,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa1e,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:49 PM,12/25/21 9:19 PM,29 minutes 20 seconds,0.519,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.893,0.075,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa1f,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:15 PM,12/25/21 8:51 PM,36 minutes 9 seconds,0.258,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.547,0.143,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa1j,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 9:07 PM,12/25/21 9:35 PM,28 minutes 3 seconds,0.538,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.884,0.075,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa1k,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:08 PM,12/25/21 8:41 PM,33 minutes 53 seconds,0.466,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.924,0.075,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmaa1l,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:40 PM,12/25/21 9:14 PM,34 minutes 21 seconds,0.516,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,1.038,0.075,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmad04,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 9:40 PM,12/25/21 10:08 PM,28 minutes 33 seconds,0.581,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.972,0.08,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmad0b,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,10020,"Command completed with errors, client log should be examined",30005,Activity completed with exceptions.,Full,0.001,15,0,True,,,12/25/21 8:43 PM,12/25/21 9:29 PM,46 minutes 39 seconds,0.515,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,1.407,0.153,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmad0d,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:45 PM,45 minutes 33 seconds,0.337,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.9,0.08,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmad0e,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:49 PM,48 minutes 39 seconds,0.331,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.943,0.912,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbmad0f,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 9:14 PM,12/25/21 9:43 PM,28 minutes 50 seconds,0.509,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.861,0.533,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,ggbwhc07,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 8:42 PM,12/25/21 9:11 PM,29 minutes 34 seconds,0.386,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.668,0.192,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,qgbmaa07,Linux VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:08 PM,7 minutes 23 seconds,0.081,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Linux VMware Image,0.035,0.244,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,qgbmaa08,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.004,0,0,True,,,12/25/21 9:30 PM,12/25/21 10:12 PM,42 minutes 54 seconds,1.675,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,4.21,0.167,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,qgbmaitba,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,0,0,True,,,12/25/21 9:06 PM,12/25/21 9:33 PM,27 minutes 31 seconds,0.654,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,1.055,0.093,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,zgbmaa1d,Windows VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 9:20 PM,12/25/21 9:34 PM,13 minutes 57 seconds,0.544,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Windows VMware Image,0.444,0.076,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,zgbmaa1e,Linux VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 9:34 PM,12/25/21 9:48 PM,14 minutes 18 seconds,0.134,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Linux VMware Image,0.112,0.062,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,zgbmai02,Linux VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:01 PM,12/25/21 8:10 PM,9 minutes 25 seconds,0.382,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Linux VMware Image,0.21,0.155,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,zgbmai03,Linux VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:10 PM,12/25/21 8:15 PM,4 minutes 28 seconds,1.646,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Linux VMware Image,0.431,0.154,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,zgbmai04,Linux VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 9:35 PM,12/25/21 9:38 PM,2 minutes 49 seconds,1.651,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Linux VMware Image,0.273,0.155,
zgbmab06,/UTCvCenter/ZGBMAA10.utcapp.com/VirtualMachines,zgbmab06,UTC-ServerImage-S20-RD30M6,S20,zgbmav0k,Linux VMware Image-/UTC-ServerImage,zgbmab09.utcapp.com,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,0,0,True,,,12/25/21 8:00 PM,12/25/21 8:07 PM,7 minutes 31 seconds,0.013,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerImage,Linux VMware Image,0.006,0.363,
zgbmgbkp1,/UK/UTC/Marston,zgbmgbkp1,UTC-ServerFile-S20-RD30,S20,bhx4ns01.goodrich.root.local,Windows File System-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,12240862,0,True,,,12/25/21 8:14 PM,12/26/21 12:20 AM,4 hours 5 minutes,0.008,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows File System,0.116,0.002,
zgbmgbkp1,/UK/UTC/Marston,zgbmgbkp1,UTC-ServerFile-S20-RD30,S20,bhx4ns01.goodrich.root.local,Windows VSS-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,231969,0,True,,,12/25/21 8:00 PM,12/25/21 8:13 PM,13 minutes 40 seconds,1.462,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows VSS,1.171,0.002,
zgbmgbkp1,/UK/UTC/Marston,zgbmgbkp1,UTC-ServerFile-S20-RD30,S20,ggbbma03.utcain.com,Windows File System-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,312167,0,True,,,12/25/21 8:00 PM,12/25/21 8:10 PM,9 minutes 50 seconds,0.617,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows File System,0.356,0.002,
zgbmgbkp1,/UK/UTC/Marston,zgbmgbkp1,UTC-ServerFile-S20-RD30,S20,ggbbma03.utcain.com,Windows VSS-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,311821,0,True,,,12/25/21 8:10 PM,12/25/21 8:31 PM,21 minutes 23 seconds,1.299,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows VSS,1.627,0.001,
zgbmgbkp1,/UK/UTC/Marston,zgbmgbkp1,UTC-ServerFile-S20-RD30,S20,ggbbmd01.goodrich.root.local,Windows File System-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,1153062,0,True,,,12/25/21 10:23 PM,12/25/21 11:28 PM,1 hour 5 minutes,0.025,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows File System,0.096,0.001,
zgbmgbkp1,/UK/UTC/Marston,zgbmgbkp1,UTC-ServerFile-S20-RD30,S20,ggbbmd01.goodrich.root.local,Windows VSS-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,1155882,0,True,,,12/25/21 8:00 PM,12/25/21 10:23 PM,2 hours 22 minutes,0.229,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows VSS,1.918,0.006,
zgbmgbkp1,/UK/UTC/Marston,zgbmgbkp1,UTC-ServerFile-S20-RD30,S20,ggbbmd02.goodrich.root.local,Windows File System-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0,381103,0,True,,,12/25/21 8:00 PM,12/25/21 8:08 PM,7 minutes 55 seconds,0.589,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows File System,0.273,0.004,
zgbmgbkp1,/UK/UTC/Marston,zgbmgbkp1,UTC-ServerFile-S20-RD30,S20,ggbbmd02.goodrich.root.local,Windows VSS-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.001,383254,0,True,,,12/25/21 8:08 PM,12/25/21 8:23 PM,14 minutes 58 seconds,0.645,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows VSS,0.566,0.001,
zgbmgbkp1,/UK/UTC/Marston,zgbmgbkp1,UTC-ServerFile-S20-RD30,S20,ggbbmd03.utcain.com,Windows File System-ALL,,success,0,Administrative code.,30000,Activity completed successfully.,Full,0.002,362040,0,True,,,12/25/21 8:17 PM,12/25/21 8:24 PM,7 minutes 28 seconds,3.679,4 weeks 1 day,1/24/22 8:00 PM,,True,True,True,UTC Window Default (UK).UTC Window Default (UK),/UTC-ServerFile,Windows File System,1.61,0,
